actual,prediction,split
51.0,58.601475222524776,evaluation
58.0,52.70753163369617,evaluation
53.0,60.57374630972903,evaluation
58.0,64.43263646646443,evaluation
72.0,97.18600623835236,evaluation
70.0,153.66193950378948,evaluation
77.0,173.49077162698416,evaluation
85.0,183.5187195303601,evaluation
90.0,169.29605650453829,evaluation
117.0,159.84102944462555,evaluation
118.0,179.42927598877836,evaluation
132.0,163.35668565287085,evaluation
130.0,158.1422470084287,evaluation
138.0,109.55056830846624,evaluation
97.0,168.96608885515346,evaluation
117.0,195.5175843125128,evaluation
116.0,138.8710295190852,evaluation
149.0,137.84611705791056,evaluation
169.0,165.37766959117192,evaluation
167.0,159.74306309721456,evaluation
190.0,149.69741861916265,evaluation
179.0,212.10946230771768,evaluation
197.0,238.42791093403056,evaluation
206.0,210.7764256742283,evaluation
164.0,195.92500538906145,evaluation
207.0,194.38038075569636,evaluation
155.0,177.59849172848823,evaluation
140.0,161.79819638614202,evaluation
169.0,134.88374286589365,evaluation
151.0,124.07045752969223,evaluation
116.0,118.7587366737248,evaluation
113.0,120.7336703466991,evaluation
113.0,125.5138918687771,evaluation
116.0,115.55542637966732,evaluation
113.0,125.9771035895547,evaluation
119.0,124.30644157214522,evaluation
101.0,108.77030932128028,evaluation
83.0,95.59669162164089,evaluation
69.0,76.83116086499231,evaluation
69.0,65.55064307980956,evaluation
57.0,64.51542493453421,evaluation
45.0,51.13264120598256,evaluation
45.0,47.64809784538393,evaluation
62.0,56.68244448086651,evaluation
84.0,90.45315218733818,evaluation
117.0,111.20056593555287,evaluation
112.0,114.0143294682905,evaluation
117.0,125.66706811870009,evaluation
113.0,115.54194907930356,evaluation
112.0,112.2370170639345,evaluation
117.0,128.65350981393593,evaluation
147.0,116.46244754302842,evaluation
116.0,120.64553937226444,evaluation
107.0,110.3737331698383,evaluation
117.0,107.30904165834194,evaluation
157.0,117.67222978355414,evaluation
199.0,131.23397315845494,evaluation
144.0,135.18719993086864,evaluation
139.0,155.37784613462406,evaluation
119.0,114.00229812062756,evaluation
83.0,84.40671241415076,evaluation
58.0,56.24297973807597,evaluation
50.0,48.82146346935995,evaluation
44.0,39.13089614746801,evaluation
35.0,37.60340798483898,evaluation
41.0,40.17817226528811,evaluation
51.0,46.44052572843093,evaluation
52.0,66.96065632884518,evaluation
75.0,75.78131109026212,evaluation
83.0,81.09715032243635,evaluation
85.0,82.65923092696148,evaluation
75.0,68.7893041518733,evaluation
77.0,70.10439267406255,evaluation
81.0,73.68976588100054,evaluation
85.0,134.6308370935463,evaluation
